Week,player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
17,Isaiah Spiller,99146,HB,LAC,1,1,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,0,27,0,0,66.2,55.5,73.2,,22.1,62.7,59.5,,-1,0,10,2,8,1,0,0,2,3,0,-1,2,2.0,-1.0,1.25,1
17,Tyreek Hill,10799,WR,MIA,1,1,0,0,,0,0,0,0,1,0,3,42.9,0,0,17,0,0,70.3,74.0,80.5,,,74.7,56.6,60.4,0,0,76,6,37,10,0,0,12,7,0,0,3,3.0,0.0,2.05,0
17,Tyler Goodson,101659,HB,IND,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,14,0,1,61.9,56.3,67.4,,,59.7,60.0,60.0,3,0,0,0,1,2,0,0,0,1,0,3,2,2.0,3.0,0.0,0
17,Jameson Williams,101701,WR,DET,1,1,0,0,0.0,0,0,6,0,0,0,14,0.0,0,0,11,0,0,66.2,64.9,77.1,,,68.2,56.6,57.6,6,0,69,2,17,27,0,0,3,3,0,6,14,14.0,6.0,4.06,0
17,Wan'Dale Robinson,101735,WR,NYG,1,1,1,1,100.0,24,0,24,1,1,1,11,314.3,1,1,21,0,0,69.8,65.2,77.9,,,63.3,70.0,35.4,24,0,55,6,40,17,0,0,8,7,1,24,11,11.0,24.0,1.38,0
17,Xavier Gipson,104136,WR,NYJ,1,1,0,0,0.0,0,0,8,0,2,0,0,0.0,0,0,22,0,0,74.3,60.3,77.5,,,59.9,63.1,50.6,8,0,33,4,39,8,0,0,6,5,0,8,0,0.0,8.0,0.85,0
17,Matthew Stafford,4924,QB,LA,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,26,0,0,79.1,49.1,78.8,48.8,,,60.0,60.0,-1,0,0,0,0,23,0,0,0,1,0,-1,0,0.0,-1.0,,0
17,Bryce Young,123943,QB,CAR,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,5,0,0,78.9,61.8,78.3,63.2,,,55.3,60.0,2,0,0,0,0,15,2,1,0,0,0,2,4,4.0,2.0,,0
17,Ameer Abdullah,9487,HB,LV,1,1,0,0,0.0,0,0,4,0,1,0,1,50.0,0,0,23,0,1,64.6,54.3,74.9,,31.5,58.5,56.4,60.0,4,0,18,1,23,2,0,0,1,2,0,4,1,1.0,4.0,0.78,0
17,Latavius Murray,7962,HB,BUF,1,1,0,0,,0,0,0,1,0,0,-1,0.0,0,0,4,0,1,61.9,41.4,73.9,,59.3,29.8,58.7,60.0,0,0,0,0,6,6,0,0,1,1,0,0,-1,-1.0,0.0,0.0,0
17,C.J. Stroud,129759,QB,HST,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,13,0,0,78.1,64.7,78.5,64.8,,,57.9,60.0,4,0,0,0,0,24,4,1,0,0,0,4,0,0.0,4.0,,0
17,Stefon Diggs,9579,WR,BUF,1,1,0,0,0.0,0,0,5,0,1,0,2,40.0,0,1,4,0,1,68.3,73.1,80.8,,,69.4,60.4,59.3,5,0,26,4,26,19,0,0,7,5,0,5,2,2.0,5.0,1.0,0
17,Ihmir Smith-Marsette,61324,WR,CAR,1,1,0,0,,0,0,0,0,0,0,2,0.0,0,0,5,0,0,70.9,64.9,72.7,,,71.0,56.5,53.2,0,0,12,3,5,7,0,0,3,4,0,0,2,2.0,0.0,2.4,0
17,Nico Collins,61441,WR,HST,1,1,2,0,0.0,0,0,7,0,2,2,11,550.0,0,0,13,1,0,70.3,90.9,77.1,,,89.4,63.1,81.9,7,0,80,7,24,14,0,0,8,8,0,7,11,11.0,7.0,3.33,0
17,CeeDee Lamb,61570,WR,DAL,1,1,0,0,0.0,0,0,5,1,4,0,1,28.6,0,0,9,1,0,22.6,81.1,78.9,,,81.1,56.6,62.0,5,0,227,13,40,20,0,0,17,14,0,5,1,1.0,5.0,5.68,0
17,Baker Mayfield,46518,QB,TB,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,30,0,0,79.3,73.3,78.5,72.1,,,60.0,60.0,-1,0,0,0,0,16,0,0,0,1,0,-1,0,0.0,-1.0,,0
17,Mike White,46453,QB,MIA,1,1,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,17,1,0,,58.9,70.6,,,,60.0,60.0,-5,0,0,0,0,5,0,0,0,1,0,-5,0,0.0,-5.0,,1
17,Brock Purdy,77672,QB,SF,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,28,0,0,77.4,89.1,78.9,86.3,,,63.3,60.0,4,0,0,0,0,35,4,1,0,0,0,4,0,0.0,4.0,,0
17,Tyler Huntley,46448,QB,BLT,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,3,0,0,64.5,89.3,69.9,85.7,,,60.0,60.0,-1,0,0,0,0,3,0,0,0,1,0,-1,0,0.0,-1.0,,0
17,Trayveon Williams,45775,HB,CIN,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,7,0,0,61.9,49.7,73.3,,27.1,55.7,56.2,,2,0,0,0,8,1,0,0,0,1,0,2,0,0.0,2.0,0.0,1
17,Derius Davis,78196,WR,LAC,1,1,0,0,0.0,0,0,2,0,0,0,4,0.0,0,0,27,0,0,68.8,54.6,73.0,,,55.7,59.7,59.3,2,0,0,0,4,9,0,0,0,1,0,2,4,4.0,2.0,0.0,1
17,Nick Niemann,43500,LB,LAC,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,27,1,0,16.2,43.9,60.4,,,,44.7,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
17,Velus Jones Jr.,40573,WR,CHI,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,6,0,1,68.2,53.7,0.0,,,55.0,63.1,58.5,2,1,0,0,10,4,0,0,0,1,0,2,2,2.0,2.0,0.0,0
17,Adam Prentice,35639,FB,NO,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,1,20,0,0,64.6,63.3,73.1,,74.1,62.5,62.5,56.1,7,0,7,1,4,10,0,0,1,2,0,7,2,2.0,7.0,1.75,0
17,Khalil Shakir,84140,WR,BUF,1,1,0,0,0.0,0,0,10,0,0,0,5,0.0,1,1,4,0,1,68.3,64.8,77.9,,,68.3,63.1,30.1,10,1,39,4,26,28,0,0,4,5,0,10,5,5.0,10.0,1.5,0
17,Amon-Ra St. Brown,84470,WR,DET,1,1,0,0,0.0,0,0,11,0,1,0,1,14.3,1,1,11,0,0,69.8,89.0,78.7,,,85.6,63.1,80.9,11,0,90,6,35,31,0,0,7,7,0,11,1,1.0,11.0,2.57,0
17,Dare Ogunbowale,12329,HB,HST,1,1,0,0,,0,0,0,0,0,0,3,0.0,0,0,13,0,1,61.9,50.4,69.5,,78.6,54.7,59.9,44.0,0,0,0,0,8,1,0,0,0,1,0,0,3,3.0,0.0,0.0,0
17,Nick Mullens,12282,QB,MIN,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,18,0,0,76.3,57.4,0.0,60.9,,,58.3,60.0,6,1,0,0,0,4,6,1,0,0,0,6,0,0.0,6.0,,0
17,John Metchie III,97400,WR,HST,1,1,0,0,0.0,0,0,4,1,1,0,1,50.0,0,0,13,0,0,64.6,50.8,76.4,,,52.6,56.6,59.7,4,0,8,1,19,18,0,0,3,2,0,4,1,1.0,4.0,0.42,0
17,Garrett Wilson,97405,WR,NYJ,1,1,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,0,22,0,1,69.1,64.2,80.6,,,64.3,59.6,57.2,-1,0,50,5,50,18,0,0,10,6,0,-1,2,2.0,-1.0,1.0,0
17,Sam Howell,97599,QB,WAS,1,1,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,0,32,0,1,78.0,35.3,77.8,36.0,,,59.4,60.0,-1,0,0,0,0,14,0,0,0,1,0,-1,1,1.0,-1.0,,0
17,Gerald Everett,11799,TE,LAC,1,1,0,0,0.0,0,0,6,1,1,0,3,60.0,0,0,27,0,0,68.3,59.8,76.9,,70.2,55.7,62.2,55.4,6,0,31,4,27,16,0,0,9,5,0,6,3,3.0,6.0,1.15,1
17,Eric Gray,99143,HB,NYG,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,21,0,1,64.6,62.6,68.5,,,71.2,59.1,60.0,2,0,6,1,4,2,0,0,1,2,0,2,2,2.0,2.0,1.5,0
Week,player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
18,Breece Hall,97636,HB,NYJ,1,37,7,1,28.1,50,0,178,0,0,7,149,72.3,4,8,22,0,10,81.1,82.7,76.6,,59.9,64.8,80.2,60.0,50,0,12,2,14,40,0,0,2,39,1,178,149,4.03,4.8,0.86,27
18,Jonathan Taylor,57488,HB,IND,1,30,8,2,37.8,71,0,188,0,3,8,132,151.3,8,9,14,0,13,80.0,83.0,79.1,,78.0,60.7,81.6,,49,0,8,2,16,31,0,0,2,32,1,188,132,4.4,6.3,0.5,16
18,James Conner,11860,HB,ARZ,1,27,8,3,50.7,76,0,150,0,1,8,129,138.7,5,9,1,0,19,79.3,82.1,76.7,,75.3,78.0,78.6,58.9,29,0,54,4,17,32,0,0,4,31,1,150,129,4.78,5.6,3.18,6
18,Najee Harris,57121,HB,PIT,1,26,7,1,13.4,15,0,112,0,1,7,74,73.4,3,6,25,0,9,79.2,86.0,75.2,,,77.3,81.2,60.0,15,0,21,5,9,28,0,0,5,31,1,112,74,2.85,4.3,2.33,16
18,Zamir White,83665,HB,LV,1,25,2,1,22.3,25,0,112,0,0,2,70,21.5,3,7,23,0,8,78.5,68.3,75.3,,14.6,64.3,70.4,60.0,25,0,9,1,13,30,0,0,2,26,0,112,70,2.8,4.5,0.69,16
18,Devin Singletary,40485,HB,HST,1,24,3,0,0.0,0,0,63,0,0,3,55,27.5,0,3,13,0,17,78.5,61.0,75.1,,81.8,53.5,61.1,,7,0,2,1,19,25,0,0,1,25,1,63,55,2.29,2.6,0.11,6
18,Chuba Hubbard,57373,HB,CAR,1,23,2,1,20.5,17,0,83,0,0,2,47,16.3,3,6,5,0,15,78.2,59.1,78.0,,45.6,58.8,60.3,,17,0,9,2,11,23,0,0,2,25,0,83,47,2.04,3.6,0.82,8
18,Aaron Jones,11937,HB,GB,1,22,7,1,15.3,17,0,111,0,0,7,84,99.0,4,8,12,0,7,78.4,80.4,78.0,,77.1,75.5,77.5,60.0,17,0,30,5,23,24,0,0,5,27,0,111,84,3.82,5.0,1.3,15
18,La'Mical Perine,26408,HB,KC,1,21,2,0,0.0,0,0,76,1,0,2,48,19.0,1,3,16,0,5,77.8,65.0,78.8,,73.4,48.7,66.6,72.6,10,0,33,3,25,22,0,0,4,24,0,76,48,2.29,3.6,1.32,15
18,Rachaad White,131633,HB,TB,1,19,1,0,0.0,0,0,75,0,1,1,40,18.3,1,4,30,0,5,77.5,49.5,77.1,,38.7,58.2,46.9,78.2,13,0,18,4,21,22,0,0,4,23,0,75,40,2.11,3.9,0.86,14
18,Derrick Henry,10679,HB,TEN,1,19,5,3,67.3,103,0,153,0,0,5,126,174.5,4,6,31,0,5,76.8,79.1,74.2,,77.1,51.7,79.7,,69,0,0,0,14,19,0,0,0,19,1,153,126,6.63,8.1,0.0,14
18,Saquon Barkley,45791,HB,NYG,1,18,2,0,0.0,0,0,46,0,1,2,44,36.7,1,6,21,0,7,76.9,79.3,78.0,,82.3,85.5,71.0,60.0,11,0,51,2,19,20,0,0,2,20,2,46,44,2.44,2.6,2.68,11
18,Carson Wentz,10636,QB,LA,1,17,2,0,0.0,0,0,45,0,0,1,27,16.0,1,4,26,0,5,80.8,80.8,79.0,80.2,,,68.1,60.0,12,0,0,0,0,32,11,4,0,13,1,56,37,2.18,3.3,,1
18,Kenneth Walker III,97199,HB,SEA,1,17,6,1,20.5,16,0,78,0,0,6,55,107.8,4,5,29,0,3,76.4,77.3,73.1,,,56.6,76.9,60.0,16,0,3,1,9,18,0,0,1,18,0,78,55,3.24,4.6,0.33,14
18,Tony Pollard,27126,HB,DAL,1,17,5,0,0.0,0,0,70,0,0,5,62,96.0,1,4,9,0,4,76.9,80.7,76.4,,56.5,60.5,82.6,,12,0,16,2,17,18,0,0,2,19,1,70,62,3.65,4.1,0.94,12
18,Travis Etienne Jr.,57185,HB,JAX,1,16,1,0,0.0,0,0,57,0,1,1,39,23.2,1,4,15,0,11,77.5,77.0,78.9,,62.4,71.9,76.8,,12,0,30,5,22,18,0,0,5,21,0,57,39,2.44,3.6,1.36,5
18,Josh Allen,46601,QB,BUF,1,15,5,0,0.0,0,0,16,0,0,1,14,11.6,4,8,4,1,3,38.4,83.1,0.0,71.6,,,90.3,60.0,15,1,0,0,0,32,51,4,0,11,0,67,49,3.27,4.5,,0
18,Jamaal Williams,11889,HB,NO,1,14,2,0,0.0,0,0,26,0,0,2,21,17.6,0,4,20,0,7,75.8,67.0,74.5,,82.0,62.8,66.1,60.0,8,0,8,3,12,15,0,0,3,17,1,26,21,1.5,1.9,0.67,6
18,Pierre Strong Jr.,66619,HB,CLV,1,14,1,1,30.8,20,0,65,0,0,1,45,23.0,2,1,8,0,9,75.1,61.9,77.8,,68.5,52.0,63.4,,20,0,0,0,11,14,0,0,1,14,0,65,45,3.21,4.6,0.0,4
18,Joe Mixon,11803,HB,CIN,1,14,3,3,67.6,75,0,111,0,1,3,60,114.3,5,6,7,0,7,75.3,79.3,73.4,,,61.1,80.8,60.0,44,0,6,1,18,15,0,0,2,15,1,111,60,4.29,7.9,0.33,7
18,Elijah Mitchell,57272,HB,SF,1,14,2,0,0.0,0,0,52,0,0,2,33,29.5,1,2,28,0,3,75.5,67.8,76.6,,17.2,71.3,68.2,59.2,14,0,15,2,13,17,0,0,2,16,1,52,33,2.36,3.7,1.15,11
18,Easton Stick,29466,QB,LAC,1,13,2,0,0.0,0,0,17,0,0,1,8,22.2,2,5,27,1,4,42.3,68.3,79.8,61.0,,,77.9,60.0,15,0,0,0,0,23,60,7,0,6,0,77,71,5.46,5.9,,1
18,Kendre Miller,123091,HB,NO,1,13,5,1,24.7,18,0,73,0,0,5,49,134.6,3,5,20,0,5,74.9,81.2,72.3,,,58.5,81.1,60.0,18,0,6,1,9,15,0,0,1,14,1,73,49,3.77,5.6,0.67,6
18,Jahmyr Gibbs,122474,HB,DET,1,13,4,0,0.0,0,0,30,0,0,4,34,80.5,0,2,11,0,4,74.7,58.3,75.1,,2.0,52.2,70.2,,8,0,0,0,11,13,0,0,1,13,1,30,34,2.62,2.3,0.0,9
18,James Cook,83666,HB,BUF,1,13,3,0,0.0,0,0,36,1,0,3,25,36.1,1,2,4,0,9,75.4,44.4,78.3,,29.2,40.2,49.5,60.0,14,0,16,3,24,18,0,0,4,16,0,36,25,1.92,2.8,0.67,4
18,Ezekiel Elliott,10638,HB,NE,1,13,2,0,0.0,0,0,54,1,0,2,30,25.6,0,2,19,0,10,75.8,59.2,77.0,,79.4,49.1,63.3,60.0,9,0,27,5,33,16,0,0,6,18,0,54,30,2.31,4.2,0.82,2
18,Ronnie Rivers,57208,HB,LA,1,13,3,0,0.0,0,0,52,0,0,3,36,63.9,1,2,26,0,11,74.7,65.8,75.3,,69.2,52.2,67.3,59.6,10,0,0,0,12,19,0,0,0,13,0,52,36,2.77,4.0,0.0,2
18,Ty Chandler,62942,HB,MIN,1,12,5,1,27.1,19,0,70,0,1,5,45,160.7,2,3,18,0,6,75.2,71.8,75.9,,56.5,66.6,71.9,60.0,19,0,20,2,15,14,0,0,2,14,0,70,45,3.75,5.8,1.33,6
18,Khalil Herbert,41668,HB,CHI,1,12,3,0,0.0,0,0,28,0,0,3,34,60.7,0,0,6,0,2,75.2,58.4,74.9,,21.6,69.5,59.3,60.0,9,0,13,2,6,14,0,0,2,14,0,28,34,2.83,2.3,2.17,10
18,Chase Brown,77787,HB,CIN,1,11,2,2,100.0,43,0,43,1,1,2,57,129.5,2,2,7,0,6,75.3,48.9,71.8,,23.8,27.9,58.8,60.0,27,0,10,1,3,12,0,0,2,12,0,43,57,5.18,3.9,3.33,5
18,Bijan Robinson,123126,HB,ATL,1,11,1,0,0.0,0,0,28,0,5,1,26,78.8,0,3,2,0,3,75.9,67.8,77.8,,,75.9,63.5,54.7,7,0,103,7,28,17,0,0,8,18,0,28,26,2.36,2.5,3.68,8
18,David Montgomery,45719,HB,DET,1,10,1,0,0.0,0,0,40,0,0,1,34,34.0,0,3,11,0,2,73.3,61.8,74.3,,71.3,52.9,62.4,,8,0,0,0,11,10,0,0,0,10,1,40,34,3.4,4.0,0.0,8
18,Austin Ekeler,12164,HB,LAC,1,10,3,0,0.0,0,0,13,0,2,3,21,61.8,0,1,27,1,4,23.8,54.7,79.0,,53.2,64.4,50.4,54.2,6,0,38,7,40,17,0,0,8,17,0,13,21,2.1,1.3,0.95,5
18,Gus Edwards,46027,HB,BLT,1,10,0,1,60.4,29,0,48,0,0,0,32,0.0,1,1,3,1,5,20.7,53.1,74.8,,,55.0,55.1,60.0,29,0,0,0,8,11,0,0,0,10,0,48,32,3.2,4.8,0.0,5
18,Javonte Williams,77803,HB,DEN,1,9,0,0,0.0,0,0,32,1,1,0,27,18.8,1,4,10,0,4,74.8,66.2,73.1,,,67.0,65.5,,11,0,43,7,15,9,0,0,9,16,1,32,27,3.0,3.6,2.87,5
18,De'Von Achane,124305,HB,MIA,1,9,3,2,68.3,41,0,60,0,0,3,44,133.3,3,3,17,0,2,74.7,66.4,78.0,60.0,,54.7,75.7,60.0,25,0,1,2,17,13,0,0,2,11,1,60,44,4.89,6.7,0.06,6
18,Brian Robinson,57120,HB,WAS,1,9,1,0,0.0,0,0,25,0,1,1,17,31.5,0,1,32,1,4,21.7,61.2,75.6,,73.2,75.2,55.4,60.0,9,0,10,3,8,11,0,0,3,12,0,25,17,1.89,2.8,1.25,5
18,Rico Dowdle,40693,HB,DAL,1,9,1,1,43.5,20,0,46,1,0,1,28,25.9,1,2,9,0,5,73.7,66.1,75.3,,78.9,51.2,69.6,60.0,20,0,54,3,13,10,0,0,4,12,0,46,28,3.11,5.1,4.15,3
18,Jeff Wilson Jr.,29413,HB,MIA,1,9,0,0,0.0,0,0,45,0,0,0,25,0.0,2,1,17,0,4,72.7,57.3,75.5,,62.7,51.8,59.5,,13,0,0,0,15,9,0,0,0,9,0,45,25,2.78,5.0,0.0,5
18,Jaylen Warren,98692,HB,PIT,1,9,3,1,69.7,23,0,33,0,0,3,24,57.1,1,1,25,2,1,15.0,49.2,75.8,,,44.6,52.7,60.0,23,0,17,5,15,12,0,0,5,14,0,33,24,2.67,3.7,1.13,6
18,Tyler Huntley,46448,QB,BLT,1,8,1,0,0.0,0,0,5,0,0,1,1,25.0,1,2,3,0,0,79.2,66.6,78.5,67.1,,,59.1,60.0,11,0,0,0,0,19,35,6,0,2,0,40,5,0.63,5.0,,0
18,Justin Fields,82118,QB,CHI,1,8,1,0,0.0,0,0,13,0,0,1,3,12.0,0,4,6,0,1,77.6,61.0,77.7,58.3,,,63.3,60.0,7,0,0,0,0,22,14,3,0,5,0,27,19,2.38,3.4,,1
18,Tyrod Taylor,6332,QB,NYG,1,8,1,0,0.0,0,0,16,0,0,0,2,0.0,1,2,21,1,1,29.3,69.4,78.8,76.5,,,44.8,60.0,14,0,0,0,0,23,22,5,0,3,0,38,14,1.75,4.8,,1
18,Sam Darnold,29048,QB,SF,1,7,2,0,0.0,0,0,12,0,0,2,5,40.0,0,3,28,2,0,21.3,73.0,78.7,74.8,,,56.3,60.0,9,0,0,0,0,28,6,2,0,5,1,18,10,1.43,2.6,,0
18,Kenneth Gainwell,77737,HB,PHI,1,7,2,1,51.6,32,0,62,0,0,2,37,151.0,3,3,24,0,4,71.4,64.5,76.9,,57.8,54.5,66.5,,32,0,0,0,6,7,0,0,1,7,0,62,37,5.29,8.9,0.0,3
18,Jeff Driskel,10841,QB,CLV,1,7,2,0,0.0,0,0,7,0,0,0,8,0.0,2,4,8,0,2,78.7,66.4,0.0,58.9,,,83.4,60.0,13,1,0,0,0,21,26,3,0,4,0,33,22,3.14,4.7,,0
18,Leonard Fournette,11759,HB,BUF,1,7,0,0,0.0,0,0,20,0,0,0,14,0.0,0,1,4,0,5,71.4,58.3,71.0,,76.4,57.4,58.5,60.0,5,0,0,0,3,12,0,0,0,7,0,20,14,2.0,2.9,0.0,2
18,Alexander Mattison,45817,HB,MIN,1,7,2,0,0.0,0,0,24,0,0,2,19,67.9,1,1,18,0,1,71.9,57.5,73.9,,22.2,61.0,64.4,60.0,11,0,5,1,6,8,0,0,1,8,0,24,19,2.71,3.4,0.83,6
18,Melvin Gordon III,9448,HB,BLT,1,7,0,0,0.0,0,0,18,0,0,0,16,0.0,0,1,3,1,3,18.6,42.9,69.8,,,59.7,46.2,,6,0,0,0,1,7,0,0,0,7,0,18,16,2.29,2.6,0.0,4
18,Marcus Mariota,9435,QB,PHI,1,6,1,1,37.0,17,0,32,0,0,1,6,37.5,2,5,24,1,2,26.1,64.7,77.0,52.5,,,84.6,60.0,17,1,0,0,0,12,14,2,0,4,0,46,6,1.0,7.7,,2
18,Rashaad Penny,27414,HB,PHI,1,6,0,0,0.0,0,0,16,0,0,0,14,0.0,0,0,24,0,2,70.6,44.1,75.8,,25.2,54.2,47.9,60.0,7,0,0,0,9,8,0,0,0,6,0,16,14,2.33,2.7,0.0,4
18,Tyler Allgeier,83639,HB,ATL,1,6,1,0,0.0,0,0,24,0,0,1,14,25.9,0,1,2,0,0,72.0,62.1,76.1,,,70.8,58.5,60.0,8,0,10,3,10,8,0,0,3,9,0,24,14,2.33,4.0,1.0,6
18,Zack Moss,40341,HB,IND,1,6,3,0,0.0,0,0,30,0,0,3,16,133.3,1,2,14,0,2,70.6,70.2,71.0,,,55.9,70.2,,11,0,0,0,5,6,0,0,0,6,0,30,16,2.67,5.0,0.0,4
18,Jordan Mason,62946,HB,SF,1,6,1,1,44.4,16,0,36,0,0,1,14,33.3,1,3,28,0,1,71.9,67.3,74.8,,73.0,60.6,68.3,60.0,16,0,12,1,14,11,0,0,1,7,0,36,14,2.33,6.0,0.86,5
18,Taysom Hill,12112,TE,NO,1,6,0,1,52.9,27,0,51,0,1,0,10,16.7,1,3,20,0,3,72.8,75.3,77.9,60.0,,74.8,70.9,47.0,27,0,28,4,11,15,0,0,4,10,0,51,10,1.67,8.5,2.55,1
18,Cordarrelle Patterson,7810,HB,ATL,1,5,4,0,0.0,0,0,20,0,0,4,24,384.0,0,0,2,0,0,69.7,76.2,68.9,,,57.2,74.6,,7,0,0,0,3,5,0,0,0,5,0,20,24,4.8,4.0,0.0,5
18,Blaine Gabbert,6162,QB,KC,1,5,1,0,0.0,0,0,-1,0,0,0,0,0.0,2,2,16,0,0,78.5,68.9,78.5,62.7,,,75.2,60.0,25,0,0,0,0,23,47,4,0,1,0,46,21,4.2,9.2,,0
18,Zach Charbonnet,97630,HB,SEA,1,5,0,0,0.0,0,0,32,0,0,0,16,0.0,1,2,29,0,0,70.9,65.9,77.3,,44.1,72.7,71.9,30.7,14,0,28,2,14,5,0,0,2,7,0,32,16,3.2,6.4,2.0,5
18,Kyler Murray,38334,QB,ARZ,1,5,2,0,0.0,0,0,0,0,0,0,0,0.0,1,1,1,0,3,78.7,78.3,79.3,77.8,,,63.0,60.0,33,0,0,0,0,36,33,1,0,4,0,33,11,2.2,6.6,,1
18,Roschon Johnson,99467,HB,CHI,1,5,1,0,0.0,0,0,20,0,0,1,16,64.0,0,0,6,0,0,69.7,61.1,74.9,,74.9,54.5,62.7,59.8,8,0,0,0,12,9,0,0,0,5,0,20,16,3.2,4.0,0.0,5
18,Baker Mayfield,46518,QB,TB,1,5,1,0,0.0,0,0,-2,0,0,0,0,0.0,0,2,30,0,0,79.4,50.1,78.9,46.2,,,69.1,60.0,7,0,0,0,0,27,9,2,0,3,0,7,15,3.0,1.4,,0
18,Royce Freeman,45747,HB,LA,1,4,1,0,0.0,0,0,2,0,1,1,6,60.0,0,1,26,0,3,69.4,71.8,76.3,,60.5,64.0,65.4,68.4,4,0,13,1,10,9,0,0,1,5,0,2,6,1.5,0.5,1.3,1
18,Chase Edmonds,45851,HB,TB,1,4,0,1,77.8,21,0,27,0,0,0,24,0.0,1,1,30,0,1,69.4,67.5,72.4,,75.0,56.7,70.2,60.0,21,0,-3,1,10,5,0,0,1,5,0,27,24,6.0,6.8,-0.3,3
18,Jaleel McLaughlin,138346,HB,DEN,1,4,2,0,0.0,0,0,6,0,0,2,8,100.0,0,0,10,0,0,68.6,62.3,71.0,,,57.4,63.3,,6,0,0,0,5,4,0,0,0,4,0,6,8,2.0,1.5,0.0,4
18,Sam Howell,97599,QB,WAS,1,4,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,32,0,0,78.6,44.3,78.1,48.0,,62.0,45.9,60.0,4,0,4,1,1,16,4,1,1,4,0,-1,5,1.25,-0.3,4.0,1
18,Michael Carter,57337,HB,ARZ,1,4,1,1,88.2,15,0,17,0,0,1,10,50.0,1,1,1,0,2,70.3,65.9,72.5,,,63.7,64.8,60.0,15,0,2,1,3,6,0,0,2,5,0,17,10,2.5,4.3,0.67,1
18,Aidan O'Connell,60516,QB,LV,1,4,0,0,0.0,0,0,1,0,0,0,2,0.0,0,1,23,0,0,78.9,64.1,78.9,65.1,,60.0,54.4,60.0,2,0,0,0,1,29,0,0,0,4,0,1,2,0.5,0.3,0.0,0
18,Geno Smith,7820,QB,SEA,1,3,1,0,0.0,0,0,2,0,0,0,1,0.0,1,2,29,0,0,78.0,77.9,78.3,75.1,,,67.5,60.0,21,0,0,0,0,23,26,2,0,1,0,28,3,1.0,9.3,,0
18,Jarrett Stidham,13725,QB,DEN,1,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,10,1,1,29.6,58.5,78.7,64.1,,,37.5,60.0,3,0,0,0,0,18,3,1,0,2,0,2,11,3.67,0.7,,0
18,Ryan Tannehill,7014,QB,TEN,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,31,0,0,78.0,53.2,78.5,52.4,,58.9,60.5,60.0,-1,0,0,0,1,25,0,0,1,3,0,-3,0,0.0,-1.0,0.0,0
18,Kevin Harris,99141,HB,NE,1,3,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,19,0,3,69.8,51.6,69.9,,,65.2,56.2,46.2,2,0,4,1,1,5,0,0,1,4,0,4,4,1.33,1.3,4.0,0
18,Samaje Perine,11869,HB,DEN,1,3,0,0,0.0,0,0,7,0,0,0,6,0.0,0,1,10,0,2,69.7,62.5,72.6,,,64.7,60.8,60.0,5,0,23,3,17,5,0,0,4,6,0,7,6,2.0,2.3,1.35,1
